"392","Maryland","09/25/10","231","FIU","42","28","Home"
"392","Maryland","10/02/10","193","Duke","21","16","Home"
"392","Maryland","10/16/10","147","Clemson","7","31","Away"
"392","Maryland","10/23/10","67","Boston College","24","21","Away"
"392","Maryland","10/30/10","749","Wake Forest","62","14","Home"
"392","Maryland","11/06/10","415","Miami (FL)","20","26","Away"
"392","Maryland","11/13/10","746","Virginia","42","23","Away"
"392","Maryland","11/20/10","234","Florida St.","16","30","Home"
"392","Maryland","11/27/10","490","North Carolina St.","38","31","Home"
"392","Maryland","12/29/10","196","East Carolina","51","20","Neutral Site"
"404","Memphis","09/04/10","430","Mississippi St.","7","49","Away"
"404","Memphis","09/11/10","196","East Carolina","27","49","Away"
"404","Memphis","09/18/10","419","Middle Tenn.","24","17","Home"
"404","Memphis","09/25/10","704","UTEP","13","16","Away"
"404","Memphis","10/02/10","719","Tulsa","7","48","Home"
"404","Memphis","10/09/10","367","Louisville","0","56","Away"
"404","Memphis","10/16/10","664","Southern Miss.","19","41","Home"
"404","Memphis","10/30/10","288","Houston","17","56","Home"
"404","Memphis","11/06/10","694","Tennessee","14","50","Home"
"404","Memphis","11/13/10","388","Marshall","13","28","Away"
"404","Memphis","11/20/10","9","UAB","15","31","Away"
"404","Memphis","11/27/10","128","UCF","17","37","Home"
"414","Miami (OH)","09/04/10","235","Florida","12","34","Away"
"414","Miami (OH)","09/11/10","204","Eastern Mich.","28","21","Home"
"414","Miami (OH)","09/18/10","156","Colorado St.","31","10","Home"
"414","Miami (OH)","09/25/10","434","Missouri","13","51","Away"
"414","Miami (OH)","10/02/10","331","Kent St.","27","21","Home"
"414","Miami (OH)","10/09/10","140","Cincinnati","3","45","Away"
"414","Miami (OH)","10/16/10","129","Central Mich.","27","20","Away"
"414","Miami (OH)","10/23/10","519","Ohio","13","34","Home"
"414","Miami (OH)","10/30/10","86","Buffalo","21","9","Away"
"414","Miami (OH)","11/10/10","71","Bowling Green","24","21","Away"
"414","Miami (OH)","11/17/10","5","Akron","19","14","Away"
"414","Miami (OH)","11/23/10","690","Temple","23","3","Home"
"414","Miami (OH)","12/03/10","503","Northern Ill.","26","21","Neutral Site"
"414","Miami (OH)","01/06/11","419","Middle Tenn.","35","21","Neutral Site"
"415","Miami (FL)","09/02/10","228","Florida A&M","45","0","Home"
"415","Miami (FL)","09/11/10","518","Ohio St.","24","36","Away"
"415","Miami (FL)","09/23/10","545","Pittsburgh","31","3","Away"
"415","Miami (FL)","10/02/10","147","Clemson","30","21","Away"
"415","Miami (FL)","10/09/10","234","Florida St.","17","45","Home"
"415","Miami (FL)","10/16/10","193","Duke","28","13","Away"
"415","Miami (FL)","10/23/10","457","North Carolina","33","10","Home"
"415","Miami (FL)","10/30/10","746","Virginia","19","24","Away"
"415","Miami (FL)","11/06/10","392","Maryland","26","20","Home"
"415","Miami (FL)","11/13/10","255","Georgia Tech","35","10","Away"
"415","Miami (FL)","11/20/10","742","Virginia Tech","17","31","Home"
"415","Miami (FL)","11/27/10","651","South Fla.","20","23","Home"
"415","Miami (FL)","12/31/10","513","Notre Dame","17","33","Neutral Site"
"416","Michigan St.","09/04/10","774","Western Mich.","38","14","Home"
"416","Michigan St.","09/11/10","229","Fla. Atlantic","30","17","Neutral Site"
"416","Michigan St.","09/18/10","513","Notre Dame","34","31","Home"
"416","Michigan St.","09/25/10","502","Northern Colo.","45","7","Home"
"416","Michigan St.","10/02/10","796","Wisconsin","34","24","Home"
"416","Michigan St.","10/09/10","418","Michigan","34","17","Away"
"416","Michigan St.","10/16/10","301","Illinois","26","6","Home"
"416","Michigan St.","10/23/10","509","Northwestern","35","27","Away"
"416","Michigan St.","10/30/10","312","Iowa","6","37","Away"
"416","Michigan St.","11/06/10","428","Minnesota","31","8","Home"
"416","Michigan St.","11/20/10","559","Purdue","35","31","Home"
"416","Michigan St.","11/27/10","539","Penn St.","28","22","Away"
"416","Michigan St.","01/01/11","8","Alabama","7","49","Neutral Site"
"418","Michigan","09/04/10","164","Connecticut","30","10","Home"
"418","Michigan","09/11/10","513","Notre Dame","28","24","Away"
"418","Michigan","09/18/10","400","Massachusetts","42","37","Home"
"418","Michigan","09/25/10","71","Bowling Green","65","21","Home"
"418","Michigan","10/02/10","306","Indiana","42","35","Away"
"418","Michigan","10/09/10","416","Michigan St.","17","34","Home"
"418","Michigan","10/16/10","312","Iowa","28","38","Home"
"418","Michigan","10/30/10","539","Penn St.","31","41","Away"
"418","Michigan","11/06/10","301","Illinois","67","65","Home"
"418","Michigan","11/13/10","559","Purdue","27","16","Away"
"418","Michigan","11/20/10","796","Wisconsin","28","48","Home"
"418","Michigan","11/27/10","518","Ohio St.","7","37","Away"
"418","Michigan","01/01/11","430","Mississippi St.","14","52","Neutral Site"
"419","Middle Tenn.","09/02/10","428","Minnesota","17","24","Home"
"419","Middle Tenn.","09/11/10","43","Austin Peay","56","33","Home"
"419","Middle Tenn.","09/18/10","404","Memphis","17","24","Away"
"419","Middle Tenn.","09/25/10","671","La.-Lafayette","34","14","Away"
"419","Middle Tenn.","10/05/10","716","Troy","13","42","Home"
"419","Middle Tenn.","10/16/10","255","Georgia Tech","14","42","Away"
"419","Middle Tenn.","10/23/10","498","La.-Monroe","38","10","Home"
"419","Middle Tenn.","11/02/10","30","Arkansas St.","24","51","Away"
"419","Middle Tenn.","11/13/10","497","North Texas","17","23","Home"
"419","Middle Tenn.","11/20/10","772","Western Ky.","27","26","Away"
"419","Middle Tenn.","11/27/10","229","Fla. Atlantic","38","14","Home"
"419","Middle Tenn.","12/04/10","231","FIU","28","27","Away"
"419","Middle Tenn.","01/06/11","414","Miami (OH)","21","35","Neutral Site"
"428","Minnesota","09/02/10","419","Middle Tenn.","24","17","Away"
"428","Minnesota","09/11/10","650","South Dakota","38","41","Home"
"428","Minnesota","09/18/10","657","Southern California","21","32","Home"
"428","Minnesota","09/25/10","503","Northern Ill.","23","34","Home"
"428","Minnesota","10/02/10","509","Northwestern","28","29","Home"
"428","Minnesota","10/09/10","796","Wisconsin","23","41","Away"
"428","Minnesota","10/16/10","559","Purdue","17","28","Away"
"428","Minnesota","10/23/10","539","Penn St.","21","33","Home"
"428","Minnesota","10/30/10","518","Ohio St.","10","52","Home"
"428","Minnesota","11/06/10","416","Michigan St.","8","31","Away"
"428","Minnesota","11/13/10","301","Illinois","38","34","Away"
"428","Minnesota","11/27/10","312","Iowa","27","24","Home"
"430","Mississippi St.","09/04/10","404","Memphis","49","7","Home"
"430","Mississippi St.","09/09/10","37","Auburn","14","17","Home"
"430","Mississippi St.","09/18/10","365","LSU","7","29","Away"
"430","Mississippi St.","09/25/10","257","Georgia","24","12","Home"
"430","Mississippi St.","10/02/10","17","Alcorn St.","49","16","Home"
"430","Mississippi St.","10/09/10","288","Houston","47","24","Away"
"430","Mississippi St.","10/16/10","235","Florida","10","7","Away"
"430","Mississippi St.","10/23/10","9","UAB","29","24","Home"
"430","Mississippi St.","10/30/10","334","Kentucky","24","17","Home"
"430","Mississippi St.","11/13/10","8","Alabama","10","30","Away"
"430","Mississippi St.","11/20/10","31","Arkansas","31","38","Home"
"430","Mississippi St.","11/27/10","433","Mississippi","31","23","Away"
"430","Mississippi St.","01/01/11","418","Michigan","52","14","Neutral Site"
"433","Mississippi","09/04/10","315","Jacksonville St.","48","49","Home"
"433","Mississippi","09/11/10","718","Tulane","27","13","Away"
"433","Mississippi","09/18/10","736","Vanderbilt","14","28","Home"
"433","Mississippi","09/25/10","96","Fresno St.","55","38","Home"
"433","Mississippi","10/02/10","334","Kentucky","42","35","Home"
"433","Mississippi","10/16/10","8","Alabama","10","23","Away"
"433","Mississippi","10/23/10","31","Arkansas","24","38","Away"
"433","Mississippi","10/30/10","37","Auburn","31","51","Home"
"433","Mississippi","11/06/10","671","La.-Lafayette","43","21","Home"
"433","Mississippi","11/13/10","694","Tennessee","14","52","Away"
"433","Mississippi","11/20/10","365","LSU","36","43","Away"
"433","Mississippi","11/27/10","430","Mississippi St.","23","31","Home"
"434","Missouri","09/04/10","301","Illinois","23","13","Neutral Site"
"434","Missouri","09/11/10","402","McNeese St.","50","6","Home"
"434","Missouri","09/18/10","626","San Diego St.","27","24","Home"
"434","Missouri","09/25/10","414","Miami (OH)","51","13","Home"
"434","Missouri","10/09/10","157","Colorado","26","0","Home"
"434","Missouri","10/16/10","697","Texas A&M","30","9","Away"
"434","Missouri","10/23/10","522","Oklahoma","36","27","Home"
"434","Missouri","10/30/10","463","Nebraska","17","31","Away"
"434","Missouri","11/06/10","700","Texas Tech","17","24","Away"
"434","Missouri","11/13/10","327","Kansas St.","38","28","Home"
"434","Missouri","11/20/10","311","Iowa St.","14","0","Away"
"434","Missouri","11/27/10","328","Kansas","35","7","Neutral Site"
"434","Missouri","12/28/10","312","Iowa","24","27","Neutral Site"
"457","North Carolina","09/04/10","365","LSU","24","30","Neutral Site"
"457","North Carolina","09/18/10","255","Georgia Tech","24","30","Home"
"457","North Carolina","09/25/10","587","Rutgers","17","13","Away"
"457","North Carolina","10/02/10","196","East Carolina","42","17","Home"
"457","North Carolina","10/09/10","147","Clemson","21","16","Home"
"457","North Carolina","10/16/10","746","Virginia","44","10","Away"
"457","North Carolina","10/23/10","415","Miami (FL)","10","33","Away"
"457","North Carolina","10/30/10","786","William & Mary","21","17","Home"
"457","North Carolina","11/06/10","234","Florida St.","37","35","Away"
"457","North Carolina","11/13/10","742","Virginia Tech","10","26","Home"
"457","North Carolina","11/20/10","490","North Carolina St.","25","29","Home"
"457","North Carolina","11/27/10","193","Duke","24","19","Away"
"457","North Carolina","12/30/10","694","Tennessee","30","27","Neutral Site"
"463","Nebraska","09/04/10","772","Western Ky.","49","10","Home"
"463","Nebraska","09/11/10","295","Idaho","38","17","Home"
"463","Nebraska","09/18/10","756","Washington","56","21","Away"
"463","Nebraska","09/25/10","649","South Dakota St.","17","3","Home"
"463","Nebraska","10/07/10","327","Kansas St.","48","13","Away"
"463","Nebraska","10/16/10","703","Texas","13","20","Home"
"463","Nebraska","10/23/10","521","Oklahoma St.","51","41","Away"
"463","Nebraska","10/30/10","434","Missouri","31","17","Home"
"463","Nebraska","11/06/10","311","Iowa St.","31","30","Away"
"463","Nebraska","11/13/10","328","Kansas","20","3","Home"
"463","Nebraska","11/20/10","697","Texas A&M","6","9","Away"
"463","Nebraska","11/26/10","157","Colorado","45","17","Home"
"463","Nebraska","12/04/10","522","Oklahoma","20","23","Neutral Site"
"463","Nebraska","12/30/10","756","Washington","7","19","Neutral Site"
"465","UNLV","09/04/10","796","Wisconsin","21","41","Home"
"465","UNLV","09/11/10","732","Utah","10","38","Away"
"465","UNLV","09/18/10","295","Idaho","7","30","Away"
"465","UNLV","09/25/10","473","New Mexico","45","10","Home"
"465","UNLV","10/02/10","466","Nevada","26","44","Home"
"465","UNLV","10/09/10","768","West Virginia","10","49","Away"
"465","UNLV","10/16/10","156","Colorado St.","10","43","Away"
"465","UNLV","10/30/10","698","TCU","6","48","Home"
"465","UNLV","11/06/10","77","BYU","7","55","Away"
"465","UNLV","11/13/10","811","Wyoming","42","16","Home"
"465","UNLV","11/18/10","721","Air Force","20","35","Home"
"465","UNLV","11/27/10","626","San Diego St.","14","48","Away"
"465","UNLV","12/04/10","277","Hawaii","21","59","Away"
"466","Nevada","09/02/10","207","Eastern Wash.","49","24","Home"
"466","Nevada","09/11/10","156","Colorado St.","51","6","Home"
"466","Nevada","09/17/10","107","California","52","31","Home"
"466","Nevada","09/25/10","77","BYU","27","13","Away"
"466","Nevada","10/02/10","465","UNLV","44","26","Away"
"466","Nevada","10/09/10","630","San Jose St.","35","13","Home"
"466","Nevada","10/16/10","277","Hawaii","21","27","Away"
"466","Nevada","10/30/10","731","Utah St.","56","42","Home"
"466","Nevada","11/06/10","295","Idaho","63","17","Away"
"466","Nevada","11/13/10","96","Fresno St.","35","34","Away"
"466","Nevada","11/20/10","472","New Mexico St.","52","6","Home"
"466","Nevada","11/26/10","66","Boise St.","34","31","Home"
"466","Nevada","12/04/10","366","Louisiana Tech","35","17","Away"
"466","Nevada","01/09/11","67","Boston College","20","13","Neutral Site"
"472","New Mexico St.","09/11/10","626","San Diego St.","21","41","Home"
"472","New Mexico St.","09/18/10","704","UTEP","10","42","Away"
"472","New Mexico St.","09/25/10","328","Kansas","16","42","Away"
"472","New Mexico St.","10/02/10","66","Boise St.","0","59","Home"
"472","New Mexico St.","10/09/10","473","New Mexico","16","14","Home"
"472","New Mexico St.","10/16/10","96","Fresno St.","10","33","Away"
"472","New Mexico St.","10/23/10","295","Idaho","14","37","Away"
"472","New Mexico St.","10/30/10","630","San Jose St.","29","27","Home"
"472","New Mexico St.","11/06/10","731","Utah St.","22","27","Away"
"472","New Mexico St.","11/13/10","366","Louisiana Tech","20","41","Home"
"472","New Mexico St.","11/20/10","466","Nevada","6","52","Away"
"472","New Mexico St.","11/27/10","277","Hawaii","24","59","Home"
"473","New Mexico","09/04/10","529","Oregon","0","72","Away"
"473","New Mexico","09/11/10","700","Texas Tech","17","52","Home"
"473","New Mexico","09/18/10","732","Utah","14","56","Home"
"473","New Mexico","09/25/10","465","UNLV","10","45","Away"
"473","New Mexico","10/02/10","704","UTEP","20","38","Home"
"473","New Mexico","10/09/10","472","New Mexico St.","14","16","Away"
"473","New Mexico","10/23/10","626","San Diego St.","20","30","Home"
"473","New Mexico","10/30/10","156","Colorado St.","14","38","Away"
"473","New Mexico","11/06/10","811","Wyoming","34","31","Home"
"473","New Mexico","11/13/10","721","Air Force","23","48","Away"
"473","New Mexico","11/20/10","77","BYU","7","40","Away"
"473","New Mexico","11/27/10","698","TCU","17","66","Home"
"490","North Carolina St.","09/04/10","769","Western Caro.","48","7","Home"
"490","North Carolina St.","09/11/10","128","UCF","28","21","Away"
"490","North Carolina St.","09/16/10","140","Cincinnati","30","19","Home"
"490","North Carolina St.","09/25/10","255","Georgia Tech","45","28","Away"
"490","North Carolina St.","10/02/10","742","Virginia Tech","30","41","Home"
"490","North Carolina St.","10/09/10","67","Boston College","44","17","Home"
"490","North Carolina St.","10/16/10","196","East Carolina","27","33","Away"
"490","North Carolina St.","10/28/10","234","Florida St.","28","24","Home"
"490","North Carolina St.","11/06/10","147","Clemson","13","14","Away"
"490","North Carolina St.","11/13/10","749","Wake Forest","38","3","Home"
"490","North Carolina St.","11/20/10","457","North Carolina","29","25","Away"
"490","North Carolina St.","11/27/10","392","Maryland","31","38","Away"
"490","North Carolina St.","12/28/10","768","West Virginia","23","7","Neutral Site"
"497","North Texas","09/04/10","147","Clemson","10","35","Away"
"497","North Texas","09/11/10","574","Rice","31","32","Home"
"497","North Texas","09/18/10","725","Army","0","24","Away"
"497","North Texas","09/25/10","229","Fla. Atlantic","21","17","Away"
"497","North Texas","10/02/10","671","La.-Lafayette","27","28","Home"
"497","North Texas","10/09/10","30","Arkansas St.","19","24","Home"
"497","North Texas","10/16/10","231","FIU","10","34","Home"
"497","North Texas","10/30/10","772","Western Ky.","33","6","Away"
"497","North Texas","11/06/10","716","Troy","35","41","Home"
"497","North Texas","11/13/10","419","Middle Tenn.","23","17","Away"
"497","North Texas","11/20/10","498","La.-Monroe","37","49","Away"
"497","North Texas","11/27/10","327","Kansas St.","41","49","Home"
"498","La.-Monroe","09/11/10","31","Arkansas","7","31","Home"
"498","La.-Monroe","09/18/10","30","Arkansas St.","20","34","Away"
"498","La.-Monroe","09/25/10","655","Southeastern La.","21","20","Home"
"498","La.-Monroe","10/02/10","37","Auburn","3","52","Away"
"498","La.-Monroe","10/09/10","229","Fla. Atlantic","20","17","Home"
"498","La.-Monroe","10/16/10","772","Western Ky.","35","30","Away"
"498","La.-Monroe","10/23/10","419","Middle Tenn.","10","38","Away"
"498","La.-Monroe","10/30/10","716","Troy","28","14","Home"
"498","La.-Monroe","11/06/10","231","FIU","35","42","Away"
"498","La.-Monroe","11/13/10","365","LSU","0","51","Away"
"498","La.-Monroe","11/20/10","497","North Texas","49","37","Home"
"498","La.-Monroe","11/27/10","671","La.-Lafayette","22","23","Home"
"503","Northern Ill.","09/02/10","311","Iowa St.","10","27","Away"
"503","Northern Ill.","09/11/10","494","North Dakota","23","17","Home"
"503","Northern Ill.","09/18/10","301","Illinois","22","28","Away"
"503","Northern Ill.","09/25/10","428","Minnesota","34","23","Away"
"503","Northern Ill.","10/02/10","5","Akron","50","14","Away"
"503","Northern Ill.","10/09/10","690","Temple","31","17","Home"
"503","Northern Ill.","10/16/10","86","Buffalo","45","14","Home"
"503","Northern Ill.","10/23/10","129","Central Mich.","33","7","Home"
"503","Northern Ill.","10/30/10","774","Western Mich.","28","21","Away"
"503","Northern Ill.","11/09/10","709","Toledo","65","30","Home"
"503","Northern Ill.","11/20/10","47","Ball St.","59","21","Away"
"503","Northern Ill.","11/26/10","204","Eastern Mich.","71","3","Away"
"503","Northern Ill.","12/03/10","414","Miami (OH)","21","26","Neutral Site"
"503","Northern Ill.","12/18/10","96","Fresno St.","40","17","Neutral Site"
"509","Northwestern","09/04/10","736","Vanderbilt","23","21","Away"
"509","Northwestern","09/11/10","299","Illinois St.","37","3","Home"
"509","Northwestern","09/18/10","574","Rice","30","13","Away"
"509","Northwestern","09/25/10","129","Central Mich.","30","25","Home"
"509","Northwestern","10/02/10","428","Minnesota","29","28","Away"
"509","Northwestern","10/09/10","559","Purdue","17","20","Home"
"509","Northwestern","10/23/10","416","Michigan St.","27","35","Home"
"509","Northwestern","10/30/10","306","Indiana","20","17","Away"
"509","Northwestern","11/06/10","539","Penn St.","21","35","Away"
"509","Northwestern","11/13/10","312","Iowa","21","17","Home"
"509","Northwestern","11/20/10","301","Illinois","27","48","Home"
"509","Northwestern","11/27/10","796","Wisconsin","23","70","Away"
"509","Northwestern","01/01/11","700","Texas Tech","38","45","Neutral Site"
"513","Notre Dame","09/04/10","559","Purdue","23","12","Home"
"513","Notre Dame","09/11/10","418","Michigan","24","28","Home"
"513","Notre Dame","09/18/10","416","Michigan St.","31","34","Away"
"513","Notre Dame","09/25/10","674","Stanford","14","37","Home"
"513","Notre Dame","10/02/10","67","Boston College","31","13","Away"
"513","Notre Dame","10/09/10","545","Pittsburgh","23","17","Home"
"513","Notre Dame","10/16/10","774","Western Mich.","44","20","Home"
"513","Notre Dame","10/23/10","726","Navy","17","35","Neutral Site"
"513","Notre Dame","10/30/10","719","Tulsa","27","28","Home"
"513","Notre Dame","11/13/10","732","Utah","28","3","Home"
"513","Notre Dame","11/20/10","725","Army","27","3","Neutral Site"
"513","Notre Dame","11/27/10","657","Southern California","20","16","Away"
"513","Notre Dame","12/31/10","415","Miami (FL)","33","17","Neutral Site"
"518","Ohio St.","09/02/10","388","Marshall","45","7","Home"
"518","Ohio St.","09/11/10","415","Miami (FL)","36","24","Home"
"518","Ohio St.","09/18/10","519","Ohio","43","7","Home"
"518","Ohio St.","09/25/10","204","Eastern Mich.","73","20","Home"
"518","Ohio St.","10/02/10","301","Illinois","24","13","Away"
"518","Ohio St.","10/09/10","306","Indiana","38","10","Home"
"518","Ohio St.","10/16/10","796","Wisconsin","18","31","Away"
"518","Ohio St.","10/23/10","559","Purdue","49","0","Home"
"518","Ohio St.","10/30/10","428","Minnesota","52","10","Away"
"518","Ohio St.","11/13/10","539","Penn St.","38","14","Home"
"518","Ohio St.","11/20/10","312","Iowa","20","17","Away"
"518","Ohio St.","11/27/10","418","Michigan","37","7","Home"
"518","Ohio St.","01/04/11","31","Arkansas","31","26","Neutral Site"
"519","Ohio","09/04/10","2915","Wofford","33","10","Home"
"519","Ohio","09/11/10","709","Toledo","13","20","Home"
"519","Ohio","09/18/10","518","Ohio St.","7","43","Away"
"519","Ohio","09/25/10","388","Marshall","23","24","Away"
"519","Ohio","10/02/10","204","Eastern Mich.","30","17","Away"
"519","Ohio","10/09/10","71","Bowling Green","49","25","Home"
"519","Ohio","10/16/10","5","Akron","38","10","Home"
"519","Ohio","10/23/10","414","Miami (OH)","34","13","Away"
"519","Ohio","10/30/10","671","La.-Lafayette","38","31","Home"
"519","Ohio","11/04/10","86","Buffalo","34","17","Home"
"519","Ohio","11/16/10","690","Temple","31","23","Away"
"519","Ohio","11/26/10","331","Kent St.","6","28","Away"
"519","Ohio","12/18/10","716","Troy","21","48","Neutral Site"
"521","Oklahoma St.","09/04/10","754","Washington St.","65","17","Home"
"521","Oklahoma St.","09/11/10","716","Troy","41","38","Home"
"521","Oklahoma St.","09/18/10","719","Tulsa","65","28","Home"
"521","Oklahoma St.","09/30/10","697","Texas A&M","38","35","Home"
"521","Oklahoma St.","10/08/10","671","La.-Lafayette","54","28","Away"
"521","Oklahoma St.","10/16/10","700","Texas Tech","34","17","Away"
"521","Oklahoma St.","10/23/10","463","Nebraska","41","51","Home"
"521","Oklahoma St.","10/30/10","327","Kansas St.","24","14","Away"
"521","Oklahoma St.","11/06/10","51","Baylor","55","28","Home"
"521","Oklahoma St.","11/13/10","703","Texas","33","16","Away"
"521","Oklahoma St.","11/20/10","328","Kansas","48","14","Away"
"521","Oklahoma St.","11/27/10","522","Oklahoma","41","47","Home"
"521","Oklahoma St.","12/29/10","29","Arizona","36","10","Neutral Site"
"522","Oklahoma","09/04/10","731","Utah St.","31","24","Home"
"522","Oklahoma","09/11/10","234","Florida St.","47","17","Home"
"522","Oklahoma","09/18/10","721","Air Force","27","24","Home"
"522","Oklahoma","09/25/10","140","Cincinnati","31","29","Away"
"522","Oklahoma","10/02/10","703","Texas","28","20","Neutral Site"
"522","Oklahoma","10/16/10","311","Iowa St.","52","0","Home"
"522","Oklahoma","10/23/10","434","Missouri","27","36","Away"
"522","Oklahoma","10/30/10","157","Colorado","43","10","Home"
"522","Oklahoma","11/06/10","697","Texas A&M","19","33","Away"
"522","Oklahoma","11/13/10","700","Texas Tech","45","7","Home"
"522","Oklahoma","11/20/10","51","Baylor","53","24","Away"
"522","Oklahoma","11/27/10","521","Oklahoma St.","47","41","Away"
"522","Oklahoma","12/04/10","463","Nebraska","23","20","Neutral Site"
"522","Oklahoma","01/01/11","164","Connecticut","48","20","Neutral Site"
"528","Oregon St.","09/04/10","698","TCU","21","30","Neutral Site"
"528","Oregon St.","09/18/10","367","Louisville","35","28","Home"
"528","Oregon St.","09/25/10","66","Boise St.","24","37","Away"
"528","Oregon St.","10/02/10","28","Arizona St.","31","28","Home"
"528","Oregon St.","10/09/10","29","Arizona","29","27","Away"
"528","Oregon St.","10/16/10","756","Washington","34","35","Away"
"528","Oregon St.","10/30/10","107","California","35","7","Home"
"528","Oregon St.","11/06/10","110","UCLA","14","17","Away"
"528","Oregon St.","11/13/10","754","Washington St.","14","31","Home"
"528","Oregon St.","11/20/10","657","Southern California","36","7","Home"
"528","Oregon St.","11/27/10","674","Stanford","0","38","Away"
"528","Oregon St.","12/04/10","529","Oregon","20","37","Home"
"529","Oregon","09/04/10","473","New Mexico","72","0","Home"
"529","Oregon","09/11/10","694","Tennessee","48","13","Away"
"529","Oregon","09/18/10","550","Portland St.","69","0","Home"
"529","Oregon","09/25/10","28","Arizona St.","42","31","Away"
"529","Oregon","10/02/10","674","Stanford","52","31","Home"
"529","Oregon","10/09/10","754","Washington St.","43","23","Away"
"529","Oregon","10/21/10","110","UCLA","60","13","Home"
"529","Oregon","10/30/10","657","Southern California","53","32","Away"
"529","Oregon","11/06/10","756","Washington","53","16","Home"
"529","Oregon","11/13/10","107","California","15","13","Away"
"529","Oregon","11/26/10","29","Arizona","48","29","Home"
"529","Oregon","12/04/10","528","Oregon St.","37","20","Away"
"529","Oregon","01/10/11","37","Auburn","19","22","Neutral Site"
"539","Penn St.","09/04/10","817","Youngstown St.","44","14","Home"
"539","Penn St.","09/11/10","8","Alabama","3","24","Away"
"539","Penn St.","09/18/10","331","Kent St.","24","0","Home"
"539","Penn St.","09/25/10","690","Temple","22","13","Home"
"539","Penn St.","10/02/10","312","Iowa","3","24","Away"
"539","Penn St.","10/09/10","301","Illinois","13","33","Home"
"539","Penn St.","10/23/10","428","Minnesota","33","21","Away"
"539","Penn St.","10/30/10","418","Michigan","41","31","Home"
"539","Penn St.","11/06/10","509","Northwestern","35","21","Home"
"539","Penn St.","11/13/10","518","Ohio St.","14","38","Away"
"539","Penn St.","11/20/10","306","Indiana","41","24","Neutral Site"
"539","Penn St.","11/27/10","416","Michigan St.","22","28","Home"
"539","Penn St.","01/01/11","235","Florida","24","37","Neutral Site"
"545","Pittsburgh","09/02/10","732","Utah","24","27","Away"
"545","Pittsburgh","09/11/10","469","New Hampshire","38","16","Home"
"545","Pittsburgh","09/23/10","415","Miami (FL)","3","31","Home"
"545","Pittsburgh","10/02/10","231","FIU","44","17","Home"
"545","Pittsburgh","10/09/10","513","Notre Dame","17","23","Away"
"545","Pittsburgh","10/16/10","688","Syracuse","45","14","Away"
"545","Pittsburgh","10/23/10","587","Rutgers","41","21","Home"
"545","Pittsburgh","10/30/10","367","Louisville","20","3","Home"
"545","Pittsburgh","11/11/10","164","Connecticut","28","30","Away"
"545","Pittsburgh","11/20/10","651","South Fla.","17","10","Away"
"545","Pittsburgh","11/26/10","768","West Virginia","10","35","Home"
"545","Pittsburgh","12/04/10","140","Cincinnati","28","10","Away"
"545","Pittsburgh","01/08/11","334","Kentucky","27","10","Neutral Site"
"559","Purdue","09/04/10","513","Notre Dame","12","23","Away"
"559","Purdue","09/11/10","771","Western Ill.","31","21","Home"
"559","Purdue","09/18/10","47","Ball St.","24","13","Home"
"559","Purdue","09/25/10","709","Toledo","20","31","Home"
"559","Purdue","10/09/10","509","Northwestern","20","17","Away"
"559","Purdue","10/16/10","428","Minnesota","28","17","Home"
"559","Purdue","10/23/10","518","Ohio St.","0","49","Away"
"559","Purdue","10/30/10","301","Illinois","10","44","Away"
"559","Purdue","11/06/10","796","Wisconsin","13","34","Home"
"559","Purdue","11/13/10","418","Michigan","16","27","Home"
"559","Purdue","11/20/10","416","Michigan St.","31","35","Away"
"559","Purdue","11/27/10","306","Indiana","31","34","Home"
"574","Rice","09/04/10","703","Texas","17","34","Home"
"574","Rice","09/11/10","497","North Texas","32","31","Away"
"574","Rice","09/18/10","509","Northwestern","13","30","Home"
"574","Rice","09/25/10","51","Baylor","13","30","Home"
"574","Rice","10/02/10","663","SMU","31","42","Home"
"574","Rice","10/09/10","704","UTEP","24","44","Away"
"574","Rice","10/16/10","288","Houston","34","31","Home"
"574","Rice","10/23/10","128","UCF","14","41","Away"
"574","Rice","11/06/10","719","Tulsa","27","64","Away"
"574","Rice","11/13/10","718","Tulane","49","54","Away"
"574","Rice","11/20/10","196","East Carolina","62","38","Home"
"574","Rice","11/27/10","9","UAB","28","23","Home"
"587","Rutgers","09/02/10","485","Norfolk St.","31","0","Home"
"587","Rutgers","09/11/10","231","FIU","19","14","Away"
"587","Rutgers","09/25/10","457","North Carolina","13","17","Home"
"587","Rutgers","10/02/10","718","Tulane","14","17","Home"
"587","Rutgers","10/08/10","164","Connecticut","27","24","Home"
"587","Rutgers","10/16/10","725","Army","23","20","Neutral Site"
"587","Rutgers","10/23/10","545","Pittsburgh","21","41","Away"
"587","Rutgers","11/03/10","651","South Fla.","27","28","Away"
"587","Rutgers","11/13/10","688","Syracuse","10","13","Home"
"587","Rutgers","11/20/10","140","Cincinnati","38","69","Away"
"587","Rutgers","11/26/10","367","Louisville","13","40","Home"
"587","Rutgers","12/04/10","768","West Virginia","14","35","Away"
"626","San Diego St.","09/04/10","483","Nicholls St.","47","0","Home"
"626","San Diego St.","09/11/10","472","New Mexico St.","41","21","Away"
"626","San Diego St.","09/18/10","434","Missouri","24","27","Away"
"626","San Diego St.","09/25/10","731","Utah St.","41","7","Home"
"626","San Diego St.","10/09/10","77","BYU","21","24","Away"
"626","San Diego St.","10/16/10","721","Air Force","27","25","Home"
"626","San Diego St.","10/23/10","473","New Mexico","30","20","Away"
